Address,Annual Flow,Average Hours Per Week,City,Coal,Comments,District Cool,District Heat,Electricity,Emission Factor1,Emission Factor2,Energy Intensity (ekWh/Mega Litres),Energy Intensity (ekWh/sqft),Fuel Oil 1 & 2,Fuel Oil 4 & 6,GHG Emissions (Kg),Natural Gas,Operation Name,Operation Type,Postal Code,Propane,Renewable1,Renewable2,Total Floor Area,Unit1,Unit10,Unit2,Unit3,Unit4,Unit5,Unit6,Unit7,Unit8,Unit9,Wood,year
3045 GORE RD,3.26,168,LONDON,,,,,"1,540.16255",,,472.44250,0.00000,,,54.74970,,GORE RD PUMP STN,Facilities related to the pumping of sewage,N5V 4T2,,,,0.00,Square feet,,kWh,,,,,,,,,2016
5 GREENSIDE AVE,0.0,168,LONDON,,,,,52.53323,,,0.00000,0.05248,,,1.86745,,GREENWAY PARK #2,Other,N6J 2X5,,,,"1,001.00",Square feet,,kWh,,,,,,,,,2016
109 GREENSIDE AVE,42705.0,70,LONDON,,,,,"25,883,059.00000",,,714.43770,848.63323,,,"1,743,211.04348","435,368.82852",GREENWAY PCC,Facilities related to the treatment of sewage,N6J 2X5,,,,"35,952.00",Square feet,,kWh,Cubic Meter,,,,,,,,2016
1017 WESTERN RD,0.0,126,LONDON,,,,,"50,088.00000",,,0.00000,19.01607,,,"24,060.11918","11,784.23399",GROSVENOR LODGE,Cultural facilities,N6G 1G5,,,,"9,220.00",Square feet,,kWh,Cubic Meter,,,,,,,,2016
898 TRAFALGAR ST,0.0,168,LONDON,,,,,"90,318.11972",,,0.00000,27.04265,,,"28,621.77870","13,440.59414",HAMILTON RD SENIORS CENTRE,Community centres,N5Z 1G2,,,,"8,622.00",Square feet,,kWh,Cubic Meter,,,,,,,,2016
101 DENNIS AVE,0.0,168,LONDON,,,,,"1,599.88000",,,0.00000,1.26373,,,56.87253,,HAMLYN PARK-EQUIPMENT BLDG,Other,N6P 1B5,,,,"1,266.00",Square feet,,kWh,,,,,,,,,2016
531 RIDOUT ST N,0.0,168,LONDON,,,,,"29,564.00000",,,0.00000,36.95500,,,"1,050.94107",,HARRIS PARK,Other,N6A 2P9,,,,800.00,Square feet,,kWh,,,,,,,,,2016
32 1/2 HAMPTON CRES,49.11,168,LONDON,,,,,"11,039.72224",,,224.79581,0.00000,,,392.44005,,HAZELDON PUMP STN,Facilities related to the treatment of sewage,N6H 2N8,,,,0.00,Square feet,,kWh,,,,,,,,,2016
104 FITZWILLIAM BLVD,660.8,168,LONDON,,,,,"62,416.18250",,,94.45548,99.86589,,,"2,218.77046",,HUNT CLUB PUMP STN,Facilities related to the pumping of sewage,N6H 5H4,,,,625.00,Square feet,,kWh,,,,,,,,,2016
1099 WILLIAM ST,118.98,168,LONDON,,,,,"16,779.00000",,,141.02370,65.54297,,,596.45989,,HURON PUMP STN,Facilities related to the pumping of sewage,N5Y 2V4,,,,256.00,Square feet,,kWh,,,,,,,,,2016
1439 STAFFORDSHIRE RD,703.71,168,LONDON,,,,,"83,288.77940",,,118.47445,63.49707,,,"2,975.49264",7.79800,HYDE PARK PUMP STN,Facilities related to the pumping of sewage,N6H 5P8,,,,"1,313.00",Square feet,,kWh,Cubic Meter,,,,,,,,2016
1439 STAFFORDSHIRE RD,2045.5,168,LONDON,,,,,"83,288.77940",,,40.75857,63.49707,,,"2,975.49264",7.79800,HYDE PARK PUMP STN,Facilities related to the pumping of water,N6H 5P8,,,,"1,313.00",Square feet,,kWh,Cubic Meter,,,,,,,,2016
500 HYDE PARK RD,0.08,168,LONDON,,,,,"11,935.00000",,,"149,187.50000",170.50000,,,424.26538,,HYDE PARK WELL,Facilities related to the pumping of water,N6H 4Z9,,,,70.00,Square feet,,kWh,,,,,,,,,2016
331 THAMES ST,0.0,70,LONDON,,,,,"7,160.68855",,,0.00000,5.30421,,,254.54816,,IVEY PARK-PAVILLION,Other,N6A 5N8,,,,"1,350.00",Square feet,,kWh,,,,,,,,,2016
267 DUNDAS ST,0.0,168,LONDON,,,"1,420.01000",10.88000,"260,502.00000",,,0.00000,20.60905,,,"41,746.77721","14,589.00000",J ALLAN TAYLOR BLDG,"Administrative offices and related facilities, including municipal council chambers",N6A 1H2,,No,No,"26,110.00",Square feet,Giga Joule,kWh,Cubic Meter,,,,,,Giga Joule,,2016
731 VISCOUNT RD,0.0,126,LONDON,,,,,"1,255.46142",,,0.00000,2.51092,,,44.62914,,JESSE DAVIDSON PARK 1-2 SPL PAD,Other,N6J 4G9,,,,500.00,Square feet,,kWh,,,,,,,,,2016
20 GRANVILLE ST,0.0,168,LONDON,,,,,"1,220,484.00000",,,0.00000,40.35492,,,"232,021.18353","99,774.00000",KINSMEN ARENA SPLASH PAD,Indoor ice rinks,N6H 1J3,,,,"56,520.00",Square feet,,kWh,Cubic Meter,,,,,,,,2016
612 HALE ST,0.0,126,LONDON,,,,,"6,785.74181",,,0.00000,5.41560,,,241.21955,,KIWANIS PARK PAVILLION SPL PAD,Other,N5W 1H4,,,,"1,253.00",Square feet,,kWh,,,,,,,,,2016
78 RIVERSIDE DR,0.0,168,LONDON,,,,,"243,736.63286",,,0.00000,26.76281,,,"47,193.48493","20,379.02511",KIWANIS SENIOR CENTRE,Community centres,N6H 1B4,,,,"17,200.00",Square feet,,kWh,Cubic Meter,,,,,,,,2016
25 WILSON AVE,0.0,168,LONDON,,,,,"1,266.99349",,,0.00000,0.88912,,,45.03908,,LABATT PARK-CLUB HOUSE,Other,N6H 1X2,,,,"1,425.00",Square feet,,kWh,,,,,,,,,2016
25 WILSON,0.0,126,LONDON,,,,,"2,952.98043",,,0.00000,1.03613,,,104.97255,,LABATT PARK-ENTRANCE SSTNDS,Other,N6H 1X2,,,,"2,850.00",Square feet,,kWh,,,,,,,,,2016
25 WILSON ST,0.0,168,LONDON,,,,,"41,543.61637",,,0.00000,7.23756,,,"1,476.79247",,LABATT PARK-NSTNDS - JANITORS RM,Other,N6H 1X2,,,,"5,740.00",Square feet,,kWh,,,,,,,,,2016
25 WILSON AVE,0.0,126,LONDON,,,,,"242,764.45307",,,0.00000,13.68767,,,"8,629.79078",,LABATT PARK-SSTND,Other,N6H 1X2,,,,"17,736.00",Square feet,,kWh,,,,,,,,,2016
7112  BEATTIE ST,0.0,126,LONDON,,,,,"633,600.00000",,,0.00000,16.44903,,,"22,523.21280",,LAMBETH ARENA,Indoor ice rinks,N6P 1A2,,,,"38,519.00",Square feet,,kWh,,,,,,,,,2016
7112 BEATTIE ST,0.0,168,LONDON,,,,,897.90000,,,0.00000,41.01963,,,"128,302.59394","67,845.57472",LAMBETH CC (NG ALSO FEEDS ARENA),Community centres,N6P 1A2,,,,"17,600.00",Square feet,,kWh,Cubic Meter,,,,,,,,2016
4200 CAMPBELL,0.0,168,LONDON,,,,,"6,741.84375",,,0.00000,10.50131,,,239.65906,,LAMBETH PARK (CAMPBELL ST)-BALL DIAMOND,Other,N6P 1S7,,,,642.00,Square feet,,kWh,,,,,,,,,2016
3502 MANNING DR,0.0,168,LONDON,,,,,"354,842.87665",,,0.00000,305.93373,,,"68,296.91000","29,452.11056",LANDFILL-W12-A,Other,N6L 1K6,,,,"2,183.00",Square feet,,kWh,Cubic Meter,,,,,,,,2016
65 TWEED CRES,0.0,168,LONDON,,,,,"5,546.95357",,,0.00000,50.42685,,,197.18311,,LITTLE LEAGUE PARK,Other,N5X 1Z5,,,,110.00,Square feet,,kWh,,,,,,,,,2016
640 ADELAIDE ST N,0.0,168,LONDON,,,,,"3,784.08409",,,0.00000,3.29051,,,134.51662,,MCMAHEN PARK,Other,N6B 2G4,,,,"1,150.00",Square feet,,kWh,,,,,,,,,2016
640 ADELAIDE ST N,0.0,60,LONDON,,,,,"2,715.60000",,,0.00000,2.36139,,,96.53415,,MCMAHEN PARK-PKG LOT-POLE BASE,Other,N6B 2G4,,,,"1,150.00",Square feet,,kWh,,,,,,,,,2016
199 WONDERLAND RD S,0.0,168,LONDON,,,,,"20,676.30186",,,0.00000,14.57486,,,"12,942.83881","6,457.03126",MCMANUS BOATHOUSE,"Storage facilities where equipment or vehicles are maintained, repaired or stored",N6K 3T3,,,,"6,127.00",Square feet,,kWh,Cubic Meter,,,,,,,,2016
3155 MEADOWGATE BLVD,0.0,126,LONDON,,,,,"3,674.00000",,,0.00000,5.17465,,,130.60335,,MEADOWGATE PARK,Other,N6M 1L5,,,,710.00,Square feet,,kWh,,,,,,,,,2016
119 SHERWOOD FOREST SQ,0.0,168,LONDON,,,,,"423,000.00000",,,0.00000,35.22787,,,"96,596.56215","43,139.00000",MEDWAY ARENA & SPLASH,Indoor ice rinks,N6G 2C3,,,,"25,022.00",Square feet,,kWh,Cubic Meter,,,,,,,,2016
1424 CORLEY DR,4531.79,168,LONDON,,,,,"732,885.99355",,,161.72108,0.00000,,,"26,052.63130",,MEDWAY PUMP STN,Facilities related to the pumping of sewage,N6G 2K4,,,,0.00,Square feet,,kWh,,,,,,,,,2016
450 NELSON AVE,0.0,168,LONDON,,,,,"3,363.00000",,,0.00000,3.73667,,,119.54792,,MEREDITH PARK-FIELD HOUSE,Other,N6B 1A8,,,,900.00,Square feet,,kWh,,,,,,,,,2016
75 CLIFTONVALE AVE,0.0,126,LONDON,,,,,"1,244.86000",,,0.00000,1.38318,,,44.25228,,MURRAY PARK-FIELD HOUSE,Other,N6J 1J6,,,,900.00,Square feet,,kWh,,,,,,,,,2016
799 HOMEVIEW RD,0.0,126,LONDON,,,,,"2,073,890.00000",,,0.00000,41.35179,,,"260,628.13631","98,859.00000",NICHOLS ARENA,Indoor ice rinks,N6C 5S6,,,,"75,560.00",Square feet,,kWh,Cubic Meter,,,,,,,,2016
1345 CHEAPSIDE ST,0.0,168,LONDON,,,,,"589,924.91049",,,0.00000,20.80404,,,"120,317.43433","52,547.00351",NORTH LONDON OCC,Community centres,N5V 3N9,,,,"55,200.00",Square feet,,kWh,Cubic Meter,,,,,,,,2016
1050 VICTORIA,0.0,168,LONDON,,,,,"28,631.43561",,,0.00000,60.83760,,,"14,214.76187","6,980.20900",NORTHEAST RECREATION CENTRE-POOL,Other,N5Y 1L2,,,,"1,690.00",Square feet,,kWh,Cubic Meter,,,,,,,,2016
15 MCLEAN DR,0.0,168,LONDON,,,,,"17,958.84483",,,0.00000,11.66159,,,638.40102,,NORTHRIDGE POOL,Other,N5X 1Y3,,,,"1,540.00",Square feet,,kWh,,,,,,,,,2016
19 1/2 BENSON CRES,197.07,168,LONDON,,,,,"26,825.66495",,,136.12252,89.41888,,,953.59874,,NORTHRIDGE PUMP STN,Facilities related to the pumping of sewage,N5X 2B1,,,,300.00,Square feet,,kWh,,,,,,,,,2016
825 VALETTA ST,0.0,126,LONDON,,,,,"4,471.98440",,,0.00000,3.14928,,,158.97010,,OAKRDG PK-FLDHS-WADDING PL,Other,N6H 2Z2,,,,"1,420.00",Square feet,,kWh,,,,,,,,,2016
825 VALETTA,0.0,126,LONDON,,,,,"391,897.00000",,,0.00000,26.82400,,,"87,317.73219","38,816.00000",OAKRIDGE ARENA-SPL PAD-POOL,Indoor ice rinks,N6H 2Z2,,,,"29,989.00",Square feet,,kWh,Cubic Meter,,,,,,,,2016
1450 OXFORD ST W,0.0,80,LONDON,,,,,"154,596.00000",,,0.00000,154.59600,,,"5,495.57861",,OXFORD ENVIRO DEPOT,Other,N6H 1W2,,,,"1,000.00",Square feet,,kWh,,,,,,,,,2016
1570 OXFORD ST W,0.0,168,LONDON,,,,,,,,0.00000,30.30438,,,"36,470.07561","19,289.93694",OXFORD OPS CTRE,"Storage facilities where equipment or vehicles are maintained, repaired or stored",N6H 1W2,,,,"6,765.00",Square feet,,,Cubic Meter,,,,,,,,2016
1570 OXFORD ST W,3434.0,168,LONDON,,,,,"2,805,754.93548",,,817.05152,448.56194,,,"99,738.97645",,OXFORD PCP,Facilities related to the treatment of sewage,N6H 1W2,,,,"6,255.00",Square feet,,kWh,,,,,,,,,2016
1570 OXFORD ST W,0.0,168,LONDON,,,,,"47,204.75734",,,0.00000,2.78560,,,"1,678.03471",,OXFORD ST W SALT SHED,Other,N6H 1W2,,,,"16,946.00",Square feet,,kWh,,,,,,,,,2016
31 1/2 PAARDEBURG CRES,56.88,168,LONDON,,,,,"14,321.00000",,,251.77567,143.21000,,,509.08291,,PAARDEBURG PUMP STN,Facilities related to the pumping of sewage,N5Y 1B9,,,,100.00,Square feet,,kWh,,,,,,,,,2016
58 PITCARNIE CRES,73.3,168,LONDON,,,,,"6,366.87394",,,86.86049,63.66874,,,226.32963,,PITCARNIE PUMP STN,Facilities related to the pumping of sewage,N6G 4N3,,,,100.00,Square feet,,kWh,,,,,,,,,2016
520 WELLINGTON ST UN 11 &12,0.0,168,LONDON,,,,,"41,627.00000",,,0.00000,14.76658,,,"1,479.75660",,PLANNING/DEV - RENTAL,Other,N6A 4L9,,,,"2,819.00",Square feet,,kWh,,,,,,,,,2016
1121 COMMISSIONERS RD E,1526.2,168,LONDON,,,,,"358,800.00000",,,235.09370,351.76471,,,"12,754.62240",,POND MILLS PUMP STN 1,Facilities related to the pumping of water,N5Z 4L9,,,,"1,020.00",Square feet,,kWh,,,,,,,,,2016
1121 COMMISSIONERS RD E,345.71,168,LONDON,,,,,"47,145.69469",,,136.37353,46.22127,,,"1,675.93515",,POND MILLS PUMP STN,Facilities related to the pumping of sewage,N5Z 4L9,,,,"1,020.00",Square feet,,kWh,,,,,,,,,2016
1139 HAMILTON RD,9362.25,70,LONDON,,,,,"4,628,082.30968",,,567.81942,445.60497,,,"286,908.07862","64,734.61380",POTTERSBURG PCP,Facilities related to the pumping of water,N5W 1B1,,,,"11,930.00",Square feet,,kWh,Cubic Meter,,,,,,,,2016
824 DUNDAS ST,0.0,168,LONDON,,,,,"316,440.00000",,,0.00000,25.95758,,,"59,731.82890","25,643.88416",PROVINCIAL OFFENCE ACT OFFICES,"Administrative offices and related facilities, including municipal council chambers",N5W 5R1,,,,"22,690.00",Square feet,,kWh,Cubic Meter,,,,,,,,2016
2120 KAINS RD,259.09,168,LONDON,,,,,"187,097.64273",,,722.13379,49.23622,,,"6,650.94700",,RIVER BEND PUMP STN,Facilities related to the pumping of water,N6K 0C1,,,,"3,800.00",Square feet,,kWh,,,,,,,,,2016
2115 RIVER RD,0.0,168,LONDON,,,,,"71,678.74705",,,0.00000,29.47919,,,"13,395.63712","5,737.56802",RIVER RD GOLF COURSE-MAIN CLUBHOUSE,Other,N5W 6C4,,,,"4,500.00",Square feet,,kWh,Cubic Meter,,,,,,,,2016
2115 RIVER RD,0.0,70,LONDON,,,,,"9,114.08287",,,0.00000,3.79753,,,323.98742,,RIVER RD GOLF COURSE-MTCE BLDG,Other,N5W 6C4,,,,"2,400.00",Square feet,,kWh,,,,,,,,,2016
645 SPRINGBANK DR,0.0,168,LONDON,,,,,"48,585.50468",,,0.00000,20.92081,,,"16,307.43821","7,711.89700",ROSE GARDEN - OFFICE/STORAGE,Other,N6K 4T1,,,,"6,240.00",Square feet,,kWh,Cubic Meter,,,,,,,,2016
750 WHETTER AVE,0.0,168,LONDON,,,,,"1,200.14504",,,0.00000,1.33945,,,42.66276,,ROWNTREE PARK SPLASH PAD,Other,N6C 2C3,,,,896.00,Square feet,,kWh,,,,,,,,,2016
1251 SANDFORD,136.48,168,LONDON,,,,,"26,608.91680",,,194.96569,266.08917,,,945.89377,,SANDFORD PUMP STN,Facilities related to the pumping of sewage,N5V 3Y1,,,,100.00,Square feet,,kWh,,,,,,,,,2016
28 CLARKE RD,0.0,126,LONDON,,,,,"28,311.00000",,,0.00000,28.88878,,,"1,006.39943",,SE 3,Other,N5W 5W5,,,,980.00,Square feet,,kWh,,,,,,,,,2016
50 SYCAMORE ST,0.0,168,LONDON,,,,,"280,800.00000",,,0.00000,19.85080,,,"48,425.88782","20,334.00000",SILVERWOOD ARENA,Indoor ice rinks,N5Z 1K8,,,,"25,032.00",Square feet,,kWh,Cubic Meter,,,,,,,,2016
50 SYCAMORE ST,0.0,168,LONDON,,,,,"3,153.00000",,,0.00000,0.84758,,,112.08284,,SILVERWOOD BATH HOUSE-SNORKLE,Other,N5Z 1K8,,,,"3,720.00",Square feet,,kWh,,,,,,,,,2016
287 SOUTH LEAKSDALE CIR,0.0,126,LONDON,,,,,"3,323.00000",,,0.00000,3.16476,,,118.12600,,SOUTH LEAKSDALE,Other,N6M 1K3,,,,"1,050.00",Square feet,,kWh,,,,,,,,,2016
1119 JALNA BLVD,0.0,126,LONDON,,,,,"349,589.00000",,,0.00000,31.51015,,,"115,374.94574","54,451.64803",SOUTH LONDON CC,Community centres,N6E 3B3,,,,"29,460.00",Square feet,,kWh,Cubic Meter,,,,,,,,2016
565 BRADLEY AVE,0.0,168,LONDON,,,,,"822,392.00000",,,0.00000,106.49036,,,"226,126.17722","104,141.00000",SOUTH LONDON POOL - TVDSB,Indoor swimming pools,N63 3Z8,,,,"18,116.00",Square feet,,kWh,Cubic Meter,,,,,,,,2016
10 HAZELWOOD AVE,0.0,168,LONDON,,,,,"36,539.27744",,,0.00000,7.88164,,,"1,298.89823",,SOUTHCREST POOL,Other,N6J 3K1,,,,"4,636.00",Square feet,,kWh,,,,,,,,,2016
237 DEVERON CRES,0.0,168,LONDON,,,,,"8,936.35526",,,0.00000,7.85268,,,317.66956,,SOUTHEAST OPT PK-FLD HS-SPL PAD,Other,N5Z 4J7,,,,"1,138.00",Square feet,,kWh,,,,,,,,,2016
100 DENNIS AVE,83.58,168,LONDON,,,,,"154,842.57989",,,"1,852.62718",241.94153,,,"5,504.34403",,SOUTHLAND POLLUTION PLANT,Facilities related to the pumping of sewage,N6P 1B5,,,,640.00,Square feet,,kWh,,,,,,,,,2016
682 SOUTHDALE RD W,0.0,168,LONDON,,,,,"39,854.00000",,,0.00000,22.98385,,,"1,416.72999",,SOUTHWEST OPT PARK 1-2,Other,N6K 4W7,,,,"1,734.00",Square feet,,kWh,,,,,,,,,2016
3938 WEST GRAHAM PL,94.49,126,LONDON,,,,,"106,926.72781",,,"1,131.61951",248.66681,,,"3,801.03132",,SOUTHWINDS PUMP STN,Facilities related to the pumping of sewage,N6P 1G3,,,,430.00,Square feet,,kWh,,,,,,,,,2016
205 WONDERLAND RD S,0.0,168,LONDON,,,,,"31,689.33469",,,0.00000,34.42259,,,"10,308.23801","4,856.45532",SPRINGBANK GARDENS COM CTRE,Community centres,N6K 3T3,,,,"2,420.00",Square feet,,kWh,Cubic Meter,,,,,,,,2016
1085 COMMISSIONERS RD W,0.0,168,LONDON,,,,,"28,699.98385",,,0.00000,28.67131,,,"1,020.22703",,SPRINGBANK PARK WASHROOM,Other,N6K 1C6,,,,"1,001.00",Square feet,,kWh,,,,,,,,,2016
1085 COMMISSIONERS RD W,0.0,70,LONDON,,,,,"4,685.03226",,,0.00000,5.39129,,,166.54353,,SPRINGBANK PARK-CONCESSION,Other,N6K 1C6,,,,869.00,Square feet,,kWh,,,,,,,,,2016
1097 SPRINGBANK DR,0.0,168,LONDON,,,,,"2,122.00000",,,0.00000,6.24847,,,"1,668.75527",842.74816,SPRINGBANK PARK-FLINT COTTAGE,Community centres,N6K 1C5,,,,"1,773.00",Square feet,,kWh,Cubic Meter,,,,,,,,2016
1085 COMMISSIONERS RD W,0.0,168,LONDON,,,,,"7,220.03400",,,0.00000,4.41592,,,256.65777,,SPRINGBANK PARK-FLINT SHELTER,Other,N6K 1C6,,,,"1,635.00",Square feet,,kWh,,,,,,,,,2016
1085 COMMISSIONERS RD W,0.0,168,LONDON,,,,,674.83016,,,0.00000,0.41274,,,23.98886,,SPRINGBANK PARK-PUMP HOUSE LIGHTS,Other,N6K 1C6,,,,"1,635.00",Square feet,,kWh,,,,,,,,,2016
1085 COMMISSIONERS RD W,0.0,168,LONDON,,,,,"104,472.19331",,,0.00000,19.01915,,,"3,713.77753",,SPRINGBANK PARK-PUMP HOUSE,Other,N6K 1C6,,,,"5,493.00",Square feet,,kWh,,,,,,,,,2016
883 SPRINGBANK DR,0.0,168,LONDON,,,,,"1,518.40000",,,0.00000,0.47317,,,53.97608,,SPRINGBANK PMP HSE  FCV #8-12,Other,N6K 1A5,,,,"3,209.00",Square feet,,kWh,,,,,,,,,2016
844 COMMISSIONERS RD W,4836.4,168,LONDON,,,,,"905,239.61818",,,187.17220,0.00000,,,"32,179.45795",,SPRINGBANK PUMP STN/# 3 RES(split),Facilities related to the pumping of water,N6K 1C2,,,,0.00,Square feet,,kWh,,,,,,,,,2016
15 TOMMY HUNTER WAY,0.0,168,LONDON,,,,,"6,959.75524",,,0.00000,12.51755,,,247.40538,,ST JULIEN PARK-FIELD HOUSE,Other,N5Z 2T4,,,,556.00,Square feet,,kWh,,,,,,,,,2016
10 BECHER ST,71.84,168,LONDON,,,,,"9,646.52074",,,136.15312,0.00000,,,366.88043,12.67617,STANLEY STREET PUMP STN,Facilities related to the pumping of sewage,N6C 1B1,,,,0.00,Square feet,,kWh,Cubic Meter,,,,,,,,2016
1207 ADELAIDE ST N,0.0,70,LONDON,,,,,"63,600.00000",,,0.00000,23.45133,,,"2,260.85280",,STONEYBROOK RECREATION,Other,N5X 1J9,,,,"2,712.00",Square feet,,kWh,,,,,,,,,2016
1220 ADELAIDE ST N,0.0,168,LONDON,,,,,"14,247.00000",,,0.00000,5.83893,,,506.45236,,STORAGE BUILDING,"Storage facilities where equipment or vehicles are maintained, repaired or stored",N5Y 2N4,,,,"2,440.00",Square feet,,kWh,,,,,,,,,2016
1958 STORYBOOK LN,0.0,168,LONDON,,,,,"12,675.00000",,,0.00000,16.01848,,,"1,187.83889",389.95952,STORYBOOK -CONCESSION-PIECES OF 8,Other,N6K 4Y6,,,,"1,050.00",Square feet,,kWh,Cubic Meter,,,,,,,,2016
1958 STORYBOOK LN,0.0,168,LONDON,,,,,0.20000,,,0.00000,0.00001,,,0.00711,,STORYBOOK PLAYWORLD,Other,N6K 4Y6,,,,"14,300.00",Square feet,,kWh,,,,,,,,,2016
1221 SANDFORD ST,0.0,126,LONDON,,,,,"310,771.00000",,,0.00000,172.65056,,,"11,047.28751",,STRONACH - STADIUM/CONCESSION,Other,N5V 2J8,,,,"1,800.00",Square feet,,kWh,,,,,,,,,2016
1221 SANDFORD,0.0,168,LONDON,,,,,"1,589,860.00000",,,0.00000,38.15420,,,"294,230.54787","125,733.00000",STRONACH ARENA & POOL & SPLASH,Indoor recreational facilities,N5V 2J8,,,,"76,692.00",Square feet,,kWh,Cubic Meter,,,,,,,,2016
135 OPTIMIST PK DR,82.25,168,LONDON,,,,,"34,707.04312",,,421.97013,55.53127,,,"1,233.76597",,SUMMERCREST PUMP STN,Facilities related to the pumping of sewage,N6K 4M1,,,,625.00,Square feet,,kWh,,,,,,,,,2016
18 MACKELLAR AVE,157.36,168,LONDON,,,,,"27,175.00000",,,172.69319,0.00000,,,966.01690,,SUNNINGHILL PUMP STN,Facilities related to the pumping of sewage,N6H 3L9,,,,0.00,Square feet,,kWh,,,,,,,,,2016
6664 PACK RD,147.61,70,LONDON,,,,,"67,483.36585",,,457.17340,344.30289,,,"2,398.89869",,TALBOT VILLAGE PUMP STN,Facilities related to the pumping of sewage,N6P 1M1,,,,196.00,Square feet,,kWh,,,,,,,,,2016
652 ELIZABETH ST,0.0,168,LONDON,,,,,"40,124.09631",,,0.00000,20.16825,,,"52,841.82464","27,194.94288",T-BLOCK(NG shared WOLSELY),"Administrative offices and related facilities, including municipal council chambers",N5Y 4T7,,,,"16,320.00",Square feet,,kWh,Cubic Meter,,,,,,,,2016
850 SUNNINGHILL AVE,0.0,168,LONDON,,,,,"25,150.00000",,,0.00000,26.47368,,,894.03220,,THAMES GC-SNK B 10TH/PARK LT,Other,N6H 3L9,,,,950.00,Square feet,,kWh,,,,,,,,,2016
850 SUNNINGHILL AVE,0.0,168,LONDON,,,,,"74,537.00000",,,0.00000,78.46000,,,"2,649.64128",,THAMES GOLF COURSE-IRRIGATION PUMP,Other,N6H 3L9,,,,950.00,Square feet,,kWh,,,,,,,,,2016
850 SUNNINGHILL AVE,0.0,168,LONDON,,,,,"253,680.00000",,,0.00000,20.21355,,,"9,017.81664",,THAMES GOLF COURSE-MAIN CLUBHOUSE,Other,N6H 3L9,,,,"12,550.00",Square feet,,kWh,,,,,,,,,2016
850 SUNNINGHILL AVE,0.0,168,LONDON,,,,,"18,116.19310",,,0.00000,4.31338,,,643.99443,,THAMES GOLF COURSE-MTCE BLDG,Other,N6H 3L9,,,,"4,200.00",Square feet,,kWh,,,,,,,,,2016
15 RIDOUT ST,0.0,168,LONDON,,,,,"32,818.87358",,,0.00000,6.23459,,,"1,166.64532",,THAMES PARK - BALL DIAMOND LIGHT,Other,N6Z 4H6,,,,"5,264.00",Square feet,,kWh,,,,,,,,,2016
15 RIDOUT ST,0.0,168,LONDON,,,,,"1,158.03915",,,0.00000,1.02210,,,41.16598,,THAMES PARK-FIELD HOUSE,Other,N6Z 4H6,,,,"1,133.00",Square feet,,kWh,,,,,,,,,2016
15 RIDOUT ST,0.0,70,LONDON,,,,,"106,692.34548",,,0.00000,177.60978,,,"151,133.32694","77,932.15026",THAMES PARK-POOL,Other,N6Z 4H6,,,,"5,264.00",Square feet,,kWh,Cubic Meter,,,,,,,,2016
696 WELLINGTON RD,0.0,168,LONDON,,,,,"33,533.14355",,,0.00000,31.42105,,,"14,231.44727","6,896.87129",TOURISM LONDON,"Administrative offices and related facilities, including municipal council chambers",N6C 4R2,,,,"3,400.00",Square feet,,kWh,Cubic Meter,,,,,,,,2016
2264 TRAFALGAR ST,1617.15,168,LONDON,,,,,"96,445.00000",,,59.63887,60.27813,,,"3,428.42686",,TRAFALGAR PUMP STN,Facilities related to the treatment of sewage,N5V 4Z8,,,,"1,600.00",Square feet,,kWh,,,,,,,,,2016
SEVERAL LOCATIONS,0.0,168,LONDON,,,,,"734,674.23000",,,0.00000,"1,864.65541",,,"26,116.19953",,TRAFFIC SIGNALS MTCE,Other,N6B 1Z2,,,,394.00,Square feet,,kWh,,,,,,,,,2016
54 PRICE ST,0.0,168,LONDON,,,,,"20,427.52505",,,0.00000,16.13549,,,726.15766,,VAUXHALL PARK-FIELD HOUSE,Other,N5Z 2H9,,,,"1,266.00",Square feet,,kWh,,,,,,,,,2016
54 PRICE ST,4942.0,168,LONDON,,,,,"2,417,778.00000",,,573.43699,0.00000,,,"159,977.69328","39,156.59775",VAUXHALL PCP,Facilities related to the treatment of sewage,N5Z 2H9,,,,0.00,Square feet,,kWh,Cubic Meter,,,,,,,,2016
580 CLARENCE ST,0.0,168,LONDON,,,,,"98,880.00000",,,0.00000,28.43173,,,"27,121.00935","12,485.81720",VICTORIA PARK BANDSHELL-ELEC RM,Other,N6A 3N1,,,,"8,145.00",Square feet,,kWh,Cubic Meter,,,,,,,,2016
27 VICTORIA ST,25.97,168,LONDON,,,,,"6,363.34329",,,245.02670,0.00000,,,226.20413,,VICTORIA PUMP STN,Facilities related to the pumping of sewage,N6A 2B3,,,,0.00,Square feet,,kWh,,,,,,,,,2016
1570 OXFORD ST W,0.0,168,LONDON,,,,,"7,008.00000",,,0.00000,7.00800,,,249.12038,,WEATHER STATION,Other,N6H 1W2,,,,"1,000.00",Square feet,,kWh,,,,,,,,,2016
3129 POMEROY LN,68.04,168,LONDON,,,,,"36,335.93174",,,534.03780,0.00000,,,"1,291.66970",,WESTFIELD VILLAGE PUMP STN,Facilities related to the pumping of sewage,N6P 0B6,,,,0.00,Square feet,,kWh,,,,,,,,,2016
650 OSGOODE DR,0.0,168,LONDON,,,,,"41,356.80570",,,0.00000,168.78929,,,"48,251.21554","24,743.67700",WESTMINSTER OPT PK POOL,Other,N6E 2G2,,,,"1,803.00",Square feet,,kWh,Cubic Meter,,,,,,,,2016
