Address,Annual Flow,Average Hours Per Week,City,Coal,Comments,District Cool,District Heat,Electricity,Emission Factor1,Emission Factor2,Energy Intensity (ekWh/Mega Litres),Energy Intensity (ekWh/sqft),Fuel Oil 1 & 2,Fuel Oil 4 & 6,GHG Emissions (Kg),Natural Gas,Notes,Operation Name,Operation Type,Postal Code,Propane,Renewable1,Renewable2,Total Floor Area,Unit1,Unit10,Unit2,Unit3,Unit4,Unit5,Unit6,Unit7,Unit8,Unit9,Wood,full_address,geocode,lat,lng,year
1153 ADELAIDE ST N,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,68.88987,0.0,0.0,0.0,0.0,,ADELAIDE OPS CTRE - 1153,"Storage facilities where equipment or vehicles are maintained, repaired or stored",N5Y 2N4,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,43.023021,-81.248902,2014
1201 ADELAIDE ST N,9041.05,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,586.87921,0.0,0.0,0.0,0.0,0.0,,ADELAIDE PCP,Facilities related to the treatment of sewage,N5Y 2N4,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,43.0114376,-81.24279609999998,2014
1201 ADELAIDE ST N,8259.99,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,274.67583,0.0,0.0,0.0,0.0,0.0,,ADELAIDE PUMP STN,Facilities related to the pumping of sewage,N5Y 2N4,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,43.0114376,-81.24279609999998,2014
3901 WEST GRAHAM PL,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,80.97922,0.0,0.0,0.0,0.0,,ADMIN-PCP,"Storage facilities where equipment or vehicles are maintained, repaired or stored",N6P 1G4,0.0,0.0,0.0,825.0,Square feet,,kWh,,,,,,,,0.0,,,42.9161701,-81.3205858,2014
663 BATHURST ST,0.0,50,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,68.96145,0.0,0.0,0.0,0.0,,AJ TYLER - MAIN BLDG & (E) WATER/SEWER BLDG,"Administrative offices and related facilities, including municipal council chambers",N5Z 1P8,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,42.98485520000001,-81.2304173,2014
663 BATHURST ST,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,38.913579999999996,0.0,0.0,0.0,0.0,,AJ TYLER - UNIT QUONSE,"Storage facilities where equipment or vehicles are maintained, repaired or stored",N5Z 1P8,0.0,0.0,0.0,0.0,Square feet,,,Cubic Meter,,,,,,,0.0,,,42.98485520000001,-81.2304173,2014
663 BATHURST ST,0.0,50,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,31.258709999999997,0.0,0.0,0.0,0.0,,AJ TYLER BLDG -# 1 WATER STORAGE,"Storage facilities where equipment or vehicles are maintained, repaired or stored",N5Z 1P8,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,42.98485520000001,-81.2304173,2014
665 BATHURST ST,0.0,50,LONDON,0.0,,0.0,0.0,118.91129,0.0,0.0,0.0,746.78587,0.0,0.0,0.0,0.0,,AJ TYLER BLDG- STORES BLDG,"Storage facilities where equipment or vehicles are maintained, repaired or stored",N5Z 1P8,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,42.9833314,-81.2362615,2014
663 BATHURST ST,0.0,50,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,35.08641,0.0,0.0,0.0,0.0,,AJ TYLER BLDG-# 2 SEWER STORAGE,"Storage facilities where equipment or vehicles are maintained, repaired or stored",N5Z 1P8,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,42.98485520000001,-81.2304173,2014
665 BATHURST ST,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,90.38772,0.0,0.0,289.32023,0.0,,AJ TYLER BLDG-GUARD SHED,Other,N5Z 1P8,0.0,0.0,0.0,80.0,Square feet,,kWh,,,,,,,,0.0,,,42.9833314,-81.2362615,2014
663 BATHURST ST,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.86466,0.0,0.0,0.0,0.0,,AJ TYLER BLDG-PKG LOT,Parking garages,N5Z 1P8,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,42.98485520000001,-81.2304173,2014
663 BATHURST ST,0.0,50,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,18.18689,0.0,0.0,0.0,0.0,,AJ TYLER BLDG-WATER/SEWER BLDG,"Storage facilities where equipment or vehicles are maintained, repaired or stored",N5Z 1P8,0.0,0.0,0.0,0.0,Square feet,,,Cubic Meter,,,,,,,0.0,,,42.98485520000001,-81.2304173,2014
1948 WAVELL ST,0.0,126,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,58.295230000000004,0.0,0.0,0.0,0.0,,ARGYLE ARENA,Indoor recreational facilities,N5V 1P4,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,43.000208949925785,-81.16855024517321,2014
13966 MEDWAY RD,36183.5,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,150.22031,0.0,0.0,0.0,0.0,0.0,,ARVA PUMPING,Facilities related to the pumping of water,N0M 1C0,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,,,2014
555 WHARNCLIFFE RD S,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.84543,0.0,0.0,73.91123,0.0,,BASIL GROVER PK,Other,N6J 2A1,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,42.9549594,-81.2602432483871,2014
326 BEACHWOOD AVE,200.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,6.57,0.0,0.0,0.0,52.57445,0.0,,BEACHWOOD,Facilities related to the pumping of sewage,N6J 1K4,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,42.9662951,-81.2773,2014
201 WONDERLAND RD S,2772.41,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,70.54119,0.0,0.0,0.0,0.0,0.0,,BERKSHIRE PUMP STN,Facilities related to the pumping of sewage,N6K 3T3,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,42.9613026,-81.2933324,2014
78 RIVERSIDE DR,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.55853,0.0,0.0,0.0,0.0,,BLACKBURN FOUNTAIN-THAMES RIVER,Other,N6H 1B4,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,42.982714156951104,-81.2612008102205,2014
141 BONAVENTURE DR,0.0,168,LONDON,0.0,,0.0,0.0,515.3122599999998,0.0,0.0,0.0,0.07362,0.0,0.0,20.61816,0.0,,BONAVENTURE MEADOWS-SPLASH PAD,Other,N5V 4S6,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,43.006627,-81.15576300000002,2014
1451 WHARNCLIFFE RD S,98.89,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,413.95355,0.0,0.0,0.0,0.0,0.0,,BOSTWICK PUMP STN,Facilities related to the pumping of sewage,N6L 1J9,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,42.9293558617346,-81.2706747389808,2014
530 CHARLOTTE ST,0.0,126,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,23.23864,0.0,0.0,0.0,0.0,,BOYLE CC,Community centres,N5W 4A4,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,42.9966771347937,-81.2186794443261,2014
24 BROOKDALE AVE,47.45,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,146.88918,0.0,0.0,0.0,278.87234,0.0,,BROOKDALE PUMP STN,Facilities related to the pumping of sewage,N6J 2W4,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,42.9745474,-81.2673897,2014
37 TOWER LN,269.63,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,89.0033,0.0,0.0,0.0,960.18236,0.0,,BROUGHDALE PUMP STN,Facilities related to the pumping of sewage,N6A 3L1,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,43.00869665,-81.2648525560892,2014
SEVERAL LOCATIONS,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,59.55093000000001,0.0,0.0,476.53844,0.0,,BULK WATER DISPENSING STNS,Other,N6B 1Z2,0.0,0.0,0.0,200.0,Square feet,,kWh,,,,,,,,0.0,,,,,2014
1308 NORMAN AVE,0.0,126,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,40.16437,0.0,0.0,0.0,0.0,,BYRON CC - POLE BASE,Community centres,N6K 2A3,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,42.9571509,-81.3361288,2014
1308 NORMAN AVE,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,13.597529999999999,0.0,0.0,837.83813,0.0,,BYRON CC & POOL,Indoor swimming pools,N6K 2A3,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,42.9571509,-81.3361288,2014
1308 NORMAN AVE,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.29409,0.0,0.0,79.73791999999997,0.0,,BYRON CC-TENNIS COURTS,Community centres,N6K 2A3,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,42.9571509,-81.3361288,2014
1322 OLD BRIDGE RD,1596.31,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,126.38381,0.0,0.0,0.0,0.0,0.0,,BYRON PUMP STN,Facilities related to the pumping of sewage,N6K 1Y2,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,,,2014
380 DUNDAS ST,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.6288199999999999,0.0,0.0,50.31923,0.0,,CAMPBELL MEMORIAL PARK,Other,N6B 1V7,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,42.9863589580645,-81.2407877451613,2014
1045 WONDERLAND RD N,0.0,126,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,51.39495,0.0,0.0,0.0,0.0,,CANADA GAMES AQUATIC CTR,Indoor swimming pools,N6G 2Y9,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,43.0028073343031,-81.30254588682091,2014
675 GROSVENOR ST,0.0,126,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,40.304759999999995,0.0,0.0,0.0,0.0,,CARLING ARENA,Indoor ice rinks,N5Y 3T5,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,43.005562,-81.23405600000002,2014
656 ELIZABETH ST,0.0,126,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,36.92131,0.0,0.0,0.0,0.0,,CARLING HEIGHTS OCC - SHED,Other,N5Y 6L3,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,42.9987718,-81.233576,2014
654 ELIZABETH ST,0.0,126,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,59.79448000000001,0.0,0.0,0.0,0.0,,CARLING HEIGHTS OCC,Community centres,N5Y 6L3,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,42.9987718,-81.233576,2014
654 ELIZABETH ST,0.0,126,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.70591,0.0,0.0,0.0,0.0,,CARLING HEIGHTS OCC-POOL (Internal meter),Indoor swimming pools,N5Y 6L3,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,42.9987718,-81.233576,2014
136 CAVENDISH CRES,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.01491,0.0,0.0,102.53498,0.0,,CAVENDISH OPS CTRE,"Storage facilities where equipment or vehicles are maintained, repaired or stored",N6H 1A6,0.0,0.0,0.0,850.0,Square feet,,kWh,,,,,,,,0.0,,,42.980429724864294,-81.2671149869268,2014
550 WELLINGTON ST,0.0,70,LONDON,0.0,,40.0,0.0,0.0,0.0,0.0,0.0,0.06727000000000001,0.0,0.0,134.717,0.0,,CENTENNIAL HALL District Cooling,Auditoriums,N6A 3P9,0.0,0.0,0.0,0.0,Square feet,Giga Joule,,,,,,,,,0.0,,,42.9892119,-81.24660554163279,2014
550 WELLINGTON ST,0.0,70,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,30.54601,0.0,0.0,0.0,0.0,,CENTENNIAL HALL,Auditoriums,N6A 3P9,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,Giga Joule,0.0,,,42.9892119,-81.24660554163279,2014
1 ADELAIDE ST S,43.83,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,CHELSEA GREEN PUMP STN,Facilities related to the pumping of sewage,N5Z 3K2,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,42.974344,-81.22550290000002,2014
300 DUFFERIN AVE,0.0,126,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,26.905659999999997,0.0,0.0,0.0,0.0,,CITY HALL,"Administrative offices and related facilities, including municipal council chambers",N6B 1Z2,0.0,0.0,0.0,0.0,Square feet,Giga Joule,kWh,,,,,,,Giga Joule,0.0,,,42.9877504,-81.2464214,2014
SEVERAL LOCATIONS,0.0,126,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.9727899999999999,0.0,0.0,194.61148,0.0,,CITY OWNED PROPERTIES,Other,N6B 1Z3,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,,,2014
1610 COMMISSIONERS RD E,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,31.72226,0.0,0.0,0.0,0.0,,CITY WIDE SPORTS PARK,Other,N6M 1E8,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,42.9631478928486,-81.1694038627425,2014
625 SPRINGBANK DR,0.0,126,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,69.51153000000001,0.0,0.0,0.0,0.0,,CIVIC GARDEN COMPLEX,Community centres,N6K 4T1,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,42.9625799714286,-81.2954907035714,2014
479 CLARKE RD,1594.66,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,169.88825,0.0,0.0,0.0,0.0,0.0,,CLARKE RD PUMP STN,Facilities related to the pumping of sewage,N5W 6H1,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,43.041672,-81.1945997,2014
75 HORTON ST,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,84.44671,0.0,0.0,0.0,0.0,,COAL TAR,Other,N6J 1E8,0.0,0.0,0.0,300.0,Square feet,,kWh,,,,,,,,0.0,,,,,2014
391 SOUTH STREET,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,74.69261,0.0,0.0,0.0,0.0,,COLBORNE BUILDING (OLD SOUTH ST HOSPITAL),Other,N6B 1B8,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,Giga Joule,0.0,,,42.9767577363636,-81.2352473181818,2014
999 GABOR ST,69.22,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,277.19539,0.0,0.0,0.0,767.70966,0.0,,CRESTWOOD PUMP STN,Facilities related to the pumping of water,N6K4V5,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,42.942486834615394,-81.31131049615391,2014
710 SOUTHDALE RD E,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,20.573529999999998,0.0,0.0,0.0,0.0,,DEARNESS HOME,Other,N6E 1R8,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,42.9438044,-81.225001,2014
710 SOUTHDALE RD E,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,39.04373,0.0,0.0,0.0,0.0,,DEARNESS NG TRANSP,Other,N6E 1R8,0.0,0.0,0.0,0.0,Square feet,,,Cubic Meter,,,,,,,0.0,,,42.9438044,-81.225001,2014
3506 DINGMAN DR,0.12,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,DINGMAN CREEK PUMP STN,Facilities related to the pumping of sewage,N6E 3X1,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,42.912729247292795,-81.2268277997608,2014
1731 CHURCHILL AVE,0.0,126,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,53.41486,0.0,0.0,0.0,0.0,,EAST LIONS ARTISANS CC  & POOL,Community centres,N5W 5P4,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,42.9997093,-81.1765764,2014
1731 CHURCHILL AVE,0.0,126,LONDON,0.0,,0.0,0.0,34.2804,0.0,0.0,0.0,0.00926,0.0,0.0,1.37159,0.0,,EAST LIONS PARK-POOL,Other,N5W 5P4,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,42.9997093,-81.1765764,2014
1313 HAMILTON RD,527.92,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,168.53706,0.0,0.0,0.0,0.0,0.0,,EAST PARK PUMP STN,Facilities related to the pumping of sewage,N5W 1B1,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,42.96536,-81.14412349999998,2014
449 BARKER ST,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.003019999999999,0.0,0.0,209.18365,0.0,,ED BLAKE PK,Other,N5Y 5B2,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,43.0129783,-81.2303172,2014
"520 WELLINGTON ST UN 1,2,3",0.0,60,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,9.16812,0.0,0.0,0.0,0.0,,ENVIRO PROGS - RENTAL,"Administrative offices and related facilities, including municipal council chambers",N6A 3R2,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,,,2014
101 WINDERMERE RD,0.0,126,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,20.21431,0.0,0.0,0.0,0.0,,EP WILLIAMS ESTATE,Cultural facilities,N6G 2J4,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,43.012026,-81.291877,2014
157 WINSTON AVE,4.32,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,EUSTON ST FAN HOUSE PUMP STN,Facilities related to the pumping of sewage,N6J 1R7,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,42.9630901,-81.2673179,2014
707 EXETER RD,0.0,126,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,27.91855,0.0,0.0,0.0,0.0,,EXETER RD OC,"Storage facilities where equipment or vehicles are maintained, repaired or stored",N6E 1L3,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,42.9253976,-81.22104990000003,2014
2835 SUNNINGDALE RD E,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,20.02026,0.0,0.0,0.0,0.0,,FANSHAWE GOLF COURSE-MAIN CLUBHOUSE,Other,N5X 3Y7,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,,,2014
2835 SUNNINGDALE RD E,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,15.816070000000002,0.0,0.0,0.0,0.0,,FANSHAWE GOLF COURSE-MTCE BLDG,Other,N5X 3Y7,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,,,2014
2835 SUNNINGDALE RD E,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.03467,0.0,0.0,72.86046,0.0,,FANSHAWE GOLF COURSE-PARKSIDE NINE,Other,N5X 3Y7,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,,,2014
2835 CLARKE RD,1.3769999999999998,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,FANSHAWE WELLS,Facilities related to the pumping of water,N5X 3Y7,0.0,0.0,0.0,0.0,Square feet,,kWh,,,,,,,,0.0,,,43.041672,-81.1945997,2014
411 TECUMSEH AVE E,0.0,126,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,25.168770000000002,0.0,0.0,0.0,0.0,,FARQUHARSON ARENA,Indoor ice rinks,N6C 1T4,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,42.96961294,-81.241548645,2014
733 WINDERMERE RD,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.83555,0.0,0.0,125.17839,0.0,,FIDO PARK FIELD HOUSE,Other,N5X 3P1,0.0,0.0,0.0,647.0,Square feet,,kWh,,,,,,,,0.0,,,43.023127,-81.24921450000002,2014
400 HORTON ST E,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,27.93612000000001,0.0,0.0,0.0,0.0,,FIRE HALL # 01,Fire stations and associated offices and facilities,N6B 1L7,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,42.98178720000001,-81.23753470000003,2014
1103 FLORENCE ST,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,36.89359,0.0,0.0,0.0,0.0,,FIRE HALL # 02,Fire stations and associated offices and facilities,N5W 2M7,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,42.9906552,-81.212471,2014
550 COMMISSIONERS RD W,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,37.3032,0.0,0.0,0.0,0.0,,FIRE HALL # 03,Fire stations and associated offices and facilities,N6K 1B7,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,42.9538022285714,-81.29185048571429,2014
807 COLBORNE ST,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,35.64689,0.0,0.0,0.0,0.0,,FIRE HALL # 04,Fire stations and associated offices and facilities,N6A 3Z8,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,42.999574,-81.24660240000001,2014
751 DEVERON CRES,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,29.928759999999997,0.0,0.0,0.0,0.0,,FIRE HALL # 05,Fire stations and associated offices and facilities,N5Z 5E6,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,42.9630559,-81.19554000000002,2014
590 OXFORD ST W,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,29.567,0.0,0.0,0.0,0.0,,FIRE HALL # 06,Fire stations and associated offices and facilities,N6H 1T9,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,42.98349879999999,-81.2933117666667,2014
1295 WEBSTER ST,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,41.46185,0.0,0.0,0.0,0.0,,FIRE HALL # 07,Fire stations and associated offices and facilities,N5V 3P8,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,43.023386,-81.212058,2014
1565 WESTERN RD,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,39.230959999999996,0.0,0.0,0.0,0.0,,FIRE HALL # 08,Fire stations and associated offices and facilities,N6G 1H5,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,43.020373,-81.279351,2014
746 WELLINGTON RD,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,24.46708,0.0,0.0,0.0,0.0,,FIRE HALL # 09,Fire stations and associated offices and facilities,N6C 4R2,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,42.948062781145204,-81.22765730375059,2014
2125 TRAFALGAR ST,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,40.67974,0.0,0.0,0.0,0.0,,FIRE HALL # 10,Fire stations and associated offices and facilities,N5V 4Z7,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,42.9829737,-81.2031709,2014
7109 WESTMINSTER DR,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,33.28285,0.0,0.0,0.0,0.0,,FIRE HALL # 11,Fire stations and associated offices and facilities,N6P 1N4,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,42.8982734,-81.2387878,2014
275 BOLER RD,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,61.783069999999995,0.0,0.0,0.0,0.0,,FIRE HALL # 12,Fire stations and associated offices and facilities,N6K 2J9,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,42.9616615030818,-81.333220045932,2014
275 BOLER RD,0.0,168,LONDON,0.0,,0.0,0.0,137.96006,0.0,0.0,0.0,1.3796,0.0,0.0,5.51992,0.0,,FIRE HALL # 12-GREY BOX SEASONAL,Fire stations and associated offices and facilities,N6K 2J9,0.0,0.0,0.0,100.0,Square feet,,kWh,,,,,,,,0.0,,,42.9616615030818,-81.333220045932,2014
790 FANSHAWE PK RD E,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,22.317529999999998,0.0,0.0,0.0,0.0,,FIRE HALL # 13,Fire stations and associated offices and facilities,N5X 1L5,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,43.037236,-81.24736899999998,2014
2225 HYDE PARK RD,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,19.78339,0.0,0.0,0.0,0.0,,FIRE HALL # 14,Fire stations and associated offices and facilities,N6H 5K2,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,43.0150149747001,-81.3404012587838,2014
1 DUNDAS ST,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,41.90501,0.0,0.0,0.0,0.0,,FORKS OF THE THAMES MUSEUM & SPL P,Other,N6A 5L7,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,42.982082,-81.25583890000001,2014
2A GROSVENOR ST,0.0,168,LONDON,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,71.82185,0.0,0.0,0.0,0.0,,GIBBONS PARK-POOL-SPLASH PAD,Other,N6A 1Y4,0.0,0.0,0.0,0.0,Square feet,,kWh,Cubic Meter,,,,,,,0.0,,,42.9985193,-81.2596977,2014
