_geojson,Address,Annual Flow,Average Hours Per Week,City,Coal,Comments,District Cool,District Heat,Electricity,Emission Factor1,Emission Factor2,Energy Intensity (ekWh/Mega Litres),Energy Intensity (ekWh/sqft),Fuel Oil 1 & 2,Fuel Oil 4 & 6,GHG Emissions (Kg),Natural Gas,Notes,Operation Name,Operation Type,Postal Code,Propane,Renewable1,Renewable2,Total Floor Area,Unit1,Unit10,Unit2,Unit3,Unit4,Unit5,Unit6,Unit7,Unit8,Unit9,Wood,full_address,geocode,lat,lng,year
"{""type"":""Feature"",""id"":606,""geometry"":{""type"":""Point"",""coordinates"":[-81.27415238853258,42.9962746941887]},""properties"":{""Address"":""1017 WESTERN RD"",""Annual Flow"":0,""Average Hours Per Week"":70,""City"":""London"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":45250.22,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":0,""Energy Intensity (ekWh/sqft)"":20,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""GROSVENOR LODGE"",""Operation Type"":""Cultural facilities"",""Postal Code"":""N6G 1G5"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":9220,""Unit1"":""Square feet"",""Unit10"":""Giga Joule"",""Unit2"":""kWh"",""Unit3"":""Cubic Meter"",""Unit4"":""Litre"",""Unit5"":""Litre"",""Unit6"":""Litre"",""Unit7"":""Metric Tonne"",""Unit8"":""Metric Tonne"",""Unit9"":""Giga Joule"",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":42.9962746941887,""lng"":-81.27415238853258,""year"":2012,""index"":540}}",1017 WESTERN RD,0,70,London,0,,0,0,45250.22,0,0,0,20,0,0,0,0,,GROSVENOR LODGE,Cultural facilities,N6G 1G5,0,0,0,9220,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0,,,42.9962746941887,-81.27415238853258,2012
"{""type"":""Feature"",""id"":607,""geometry"":{""type"":""Point"",""coordinates"":[-81.24279609999998,43.0114376]},""properties"":{""Address"":""1201 ADELAIDE ST N"",""Annual Flow"":8557,""Average Hours Per Week"":168,""City"":""London"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":1047291.53,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":267,""Energy Intensity (ekWh/sqft)"":0,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""ADELAIDE PUMP STN"",""Operation Type"":""Facilities related to the pumping of sewage"",""Postal Code"":""N5Y 2N4"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":0,""Unit1"":""Square feet"",""Unit10"":""Giga Joule"",""Unit2"":""kWh"",""Unit3"":""Cubic Meter"",""Unit4"":""Litre"",""Unit5"":""Litre"",""Unit6"":""Litre"",""Unit7"":""Metric Tonne"",""Unit8"":""Metric Tonne"",""Unit9"":""Giga Joule"",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":43.0114376,""lng"":-81.24279609999998,""year"":2012,""index"":541}}",1201 ADELAIDE ST N,8557,168,London,0,,0,0,1047291.53,0,0,267,0,0,0,0,0,,ADELAIDE PUMP STN,Facilities related to the pumping of sewage,N5Y 2N4,0,0,0,0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0,,,43.0114376,-81.24279609999998,2012
"{""type"":""Feature"",""id"":608,""geometry"":{""type"":""Point"",""coordinates"":[-81.2933324,42.9613026]},""properties"":{""Address"":""201 WONDERLAND RD S"",""Annual Flow"":2537.445,""Average Hours Per Week"":168,""City"":""London"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":234557.11,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":92,""Energy Intensity (ekWh/sqft)"":195,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""BERKSHIRE PUMP STN"",""Operation Type"":""Facilities related to the pumping of sewage"",""Postal Code"":""N6K 3T3"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":1200,""Unit1"":""Square feet"",""Unit10"":""Giga Joule"",""Unit2"":""kWh"",""Unit3"":""Cubic Meter"",""Unit4"":""Litre"",""Unit5"":""Litre"",""Unit6"":""Litre"",""Unit7"":""Metric Tonne"",""Unit8"":""Metric Tonne"",""Unit9"":""Giga Joule"",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":42.9613026,""lng"":-81.2933324,""year"":2012,""index"":542}}",201 WONDERLAND RD S,2537.445,168,London,0,,0,0,234557.11,0,0,92,195,0,0,0,0,,BERKSHIRE PUMP STN,Facilities related to the pumping of sewage,N6K 3T3,0,0,0,1200,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0,,,42.9613026,-81.2933324,2012
"{""type"":""Feature"",""id"":609,""geometry"":{""type"":""Point"",""coordinates"":[-81.2706747389808,42.9293558617346]},""properties"":{""Address"":""1451 WHARNCLIFFE RD S"",""Annual Flow"":111.117,""Average Hours Per Week"":168,""City"":""London"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":42134.09,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":379,""Energy Intensity (ekWh/sqft)"":112,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""BOSTWICK PUMP STN"",""Operation Type"":""Facilities related to the pumping of sewage"",""Postal Code"":""N6L 1J9"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":375,""Unit1"":""Square feet"",""Unit10"":""Giga Joule"",""Unit2"":""kWh"",""Unit3"":""Cubic Meter"",""Unit4"":""Litre"",""Unit5"":""Litre"",""Unit6"":""Litre"",""Unit7"":""Metric Tonne"",""Unit8"":""Metric Tonne"",""Unit9"":""Giga Joule"",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":42.9293558617346,""lng"":-81.2706747389808,""year"":2012,""index"":543}}",1451 WHARNCLIFFE RD S,111.117,168,London,0,,0,0,42134.09,0,0,379,112,0,0,0,0,,BOSTWICK PUMP STN,Facilities related to the pumping of sewage,N6L 1J9,0,0,0,375,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0,,,42.9293558617346,-81.2706747389808,2012
"{""type"":""Feature"",""id"":610,""geometry"":{""type"":""Point"",""coordinates"":[-81.2673897,42.9745474]},""properties"":{""Address"":""24 BROOKDALE AVE"",""Annual Flow"":33.924,""Average Hours Per Week"":168,""City"":""London"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":7871.92,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":232,""Energy Intensity (ekWh/sqft)"":0,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":756,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""BROOKDALE PUMP STN"",""Operation Type"":""Facilities related to the pumping of sewage"",""Postal Code"":""N6J 2W4"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":0,""Unit1"":""Square feet"",""Unit10"":""Giga Joule"",""Unit2"":""kWh"",""Unit3"":""Cubic Meter"",""Unit4"":""Litre"",""Unit5"":""Litre"",""Unit6"":""Litre"",""Unit7"":""Metric Tonne"",""Unit8"":""Metric Tonne"",""Unit9"":""Giga Joule"",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":42.9745474,""lng"":-81.2673897,""year"":2012,""index"":544}}",24 BROOKDALE AVE,33.924,168,London,0,,0,0,7871.92,0,0,232,0,0,0,756,0,,BROOKDALE PUMP STN,Facilities related to the pumping of sewage,N6J 2W4,0,0,0,0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0,,,42.9745474,-81.2673897,2012
"{""type"":""Feature"",""id"":611,""geometry"":{""type"":""Point"",""coordinates"":[-81.2648525560892,43.00869665]},""properties"":{""Address"":""37 TOWER LN"",""Annual Flow"":226.395,""Average Hours Per Week"":168,""City"":""London"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":27209.3,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":120,""Energy Intensity (ekWh/sqft)"":97,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""BROUGHDALE PUMP STN"",""Operation Type"":""Facilities related to the pumping of sewage"",""Postal Code"":""N6A 3L1"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":280,""Unit1"":""Square feet"",""Unit10"":""Giga Joule"",""Unit2"":""kWh"",""Unit3"":""Cubic Meter"",""Unit4"":""Litre"",""Unit5"":""Litre"",""Unit6"":""Litre"",""Unit7"":""Metric Tonne"",""Unit8"":""Metric Tonne"",""Unit9"":""Giga Joule"",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":43.00869665,""lng"":-81.2648525560892,""year"":2012,""index"":545}}",37 TOWER LN,226.395,168,London,0,,0,0,27209.3,0,0,120,97,0,0,0,0,,BROUGHDALE PUMP STN,Facilities related to the pumping of sewage,N6A 3L1,0,0,0,280,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0,,,43.00869665,-81.2648525560892,2012
"{""type"":""Feature"",""id"":613,""geometry"":{""type"":""Point"",""coordinates"":[-81.22550290000002,42.974344]},""properties"":{""Address"":""1 ADELAIDE ST S"",""Annual Flow"":1162.408,""Average Hours Per Week"":168,""City"":""London"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":51767.89,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":45,""Energy Intensity (ekWh/sqft)"":518,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""CHELSEA GREEN PUMP STN"",""Operation Type"":""Facilities related to the pumping of sewage"",""Postal Code"":""N5Z 3K2"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":100,""Unit1"":""Square feet"",""Unit10"":""Giga Joule"",""Unit2"":""kWh"",""Unit3"":""Cubic Meter"",""Unit4"":""Litre"",""Unit5"":""Litre"",""Unit6"":""Litre"",""Unit7"":""Metric Tonne"",""Unit8"":""Metric Tonne"",""Unit9"":""Giga Joule"",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":42.974344,""lng"":-81.22550290000002,""year"":2012,""index"":546}}",1 ADELAIDE ST S,1162.408,168,London,0,,0,0,51767.89,0,0,45,518,0,0,0,0,,CHELSEA GREEN PUMP STN,Facilities related to the pumping of sewage,N5Z 3K2,0,0,0,100,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0,,,42.974344,-81.22550290000002,2012
"{""type"":""Feature"",""id"":614,""geometry"":{""type"":""Point"",""coordinates"":[-81.1945997,43.041672]},""properties"":{""Address"":""479 CLARKE RD"",""Annual Flow"":1475.257,""Average Hours Per Week"":168,""City"":""London"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":267436.87,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":181,""Energy Intensity (ekWh/sqft)"":88,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""CLARKE RD PUMP STN"",""Operation Type"":""Facilities related to the pumping of sewage"",""Postal Code"":""N5W 6H1"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":3040,""Unit1"":""Square feet"",""Unit10"":""Giga Joule"",""Unit2"":""kWh"",""Unit3"":""Cubic Meter"",""Unit4"":""Litre"",""Unit5"":""Litre"",""Unit6"":""Litre"",""Unit7"":""Metric Tonne"",""Unit8"":""Metric Tonne"",""Unit9"":""Giga Joule"",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":43.041672,""lng"":-81.1945997,""year"":2012,""index"":547}}",479 CLARKE RD,1475.257,168,London,0,,0,0,267436.87,0,0,181,88,0,0,0,0,,CLARKE RD PUMP STN,Facilities related to the pumping of sewage,N5W 6H1,0,0,0,3040,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0,,,43.041672,-81.1945997,2012
"{""type"":""Feature"",""id"":615,""geometry"":{""type"":""Point"",""coordinates"":[-81.31131049615391,42.942486834615394]},""properties"":{""Address"":""999 GABOR ST"",""Annual Flow"":60.109,""Average Hours Per Week"":168,""City"":""London"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":20646.6,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":343,""Energy Intensity (ekWh/sqft)"":0,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""CRESTWOOD PUMP STN"",""Operation Type"":""Facilities related to the pumping of sewage"",""Postal Code"":""N6K4V5"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":0,""Unit1"":""Square feet"",""Unit10"":""Giga Joule"",""Unit2"":""kWh"",""Unit3"":""Cubic Meter"",""Unit4"":""Litre"",""Unit5"":""Litre"",""Unit6"":""Litre"",""Unit7"":""Metric Tonne"",""Unit8"":""Metric Tonne"",""Unit9"":""Giga Joule"",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":42.942486834615394,""lng"":-81.31131049615391,""year"":2012,""index"":548}}",999 GABOR ST,60.109,168,London,0,,0,0,20646.6,0,0,343,0,0,0,0,0,,CRESTWOOD PUMP STN,Facilities related to the pumping of sewage,N6K4V5,0,0,0,0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0,,,42.942486834615394,-81.31131049615391,2012
"{""type"":""Feature"",""id"":616,""geometry"":{""type"":""Point"",""coordinates"":[-81.2268277997608,42.912729247292795]},""properties"":{""Address"":""3506 DINGMAN DR"",""Annual Flow"":175,""Average Hours Per Week"":168,""City"":""London"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":172331.97,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":985,""Energy Intensity (ekWh/sqft)"":55,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""DINGMAN CREEK PUMP STN"",""Operation Type"":""Facilities related to the pumping of sewage"",""Postal Code"":""N6E 3X1"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":3140,""Unit1"":""Square feet"",""Unit10"":""Giga Joule"",""Unit2"":""kWh"",""Unit3"":""Cubic Meter"",""Unit4"":""Litre"",""Unit5"":""Litre"",""Unit6"":""Litre"",""Unit7"":""Metric Tonne"",""Unit8"":""Metric Tonne"",""Unit9"":""Giga Joule"",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":42.912729247292795,""lng"":-81.2268277997608,""year"":2012,""index"":549}}",3506 DINGMAN DR,175,168,London,0,,0,0,172331.97,0,0,985,55,0,0,0,0,,DINGMAN CREEK PUMP STN,Facilities related to the pumping of sewage,N6E 3X1,0,0,0,3140,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0,,,42.912729247292795,-81.2268277997608,2012
"{""type"":""Feature"",""id"":617,""geometry"":{""type"":""Point"",""coordinates"":[-81.14412349999998,42.96536]},""properties"":{""Address"":""1313 HAMILTON RD"",""Annual Flow"":444.049,""Average Hours Per Week"":168,""City"":""London"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":88794.45,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":200,""Energy Intensity (ekWh/sqft)"":38,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""EAST PARK PUMP STN"",""Operation Type"":""Facilities related to the pumping of sewage"",""Postal Code"":""N5W 1B1"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":2340,""Unit1"":""Square feet"",""Unit10"":""Giga Joule"",""Unit2"":""kWh"",""Unit3"":""Cubic Meter"",""Unit4"":""Litre"",""Unit5"":""Litre"",""Unit6"":""Litre"",""Unit7"":""Metric Tonne"",""Unit8"":""Metric Tonne"",""Unit9"":""Giga Joule"",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":42.96536,""lng"":-81.14412349999998,""year"":2012,""index"":550}}",1313 HAMILTON RD,444.049,168,London,0,,0,0,88794.45,0,0,200,38,0,0,0,0,,EAST PARK PUMP STN,Facilities related to the pumping of sewage,N5W 1B1,0,0,0,2340,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0,,,42.96536,-81.14412349999998,2012
"{""type"":""Feature"",""id"":618,""geometry"":{""type"":""Point"",""coordinates"":[-81.17515,42.9775374]},""properties"":{""Address"":""3045 GORE RD"",""Annual Flow"":3.695,""Average Hours Per Week"":168,""City"":""London"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":1716.35,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":465,""Energy Intensity (ekWh/sqft)"":0,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":165,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""GORE RD PUMP STN"",""Operation Type"":""Facilities related to the pumping of sewage"",""Postal Code"":""N5V 4T2"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":0,""Unit1"":""Square feet"",""Unit10"":""Giga Joule"",""Unit2"":""kWh"",""Unit3"":""Cubic Meter"",""Unit4"":""Litre"",""Unit5"":""Litre"",""Unit6"":""Litre"",""Unit7"":""Metric Tonne"",""Unit8"":""Metric Tonne"",""Unit9"":""Giga Joule"",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":42.9775374,""lng"":-81.17515,""year"":2012,""index"":551}}",3045 GORE RD,3.695,168,London,0,,0,0,1716.35,0,0,465,0,0,0,165,0,,GORE RD PUMP STN,Facilities related to the pumping of sewage,N5V 4T2,0,0,0,0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0,,,42.9775374,-81.17515,2012
"{""type"":""Feature"",""id"":619,""geometry"":{""type"":""Point"",""coordinates"":[-81.3149235909015,42.9600916007257]},""properties"":{""Address"":""32 1/2 HAMPTON CRES"",""Annual Flow"":52.075,""Average Hours Per Week"":168,""City"":""London"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":10878.74,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":209,""Energy Intensity (ekWh/sqft)"":0,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""HAZELDON PUMP STN"",""Operation Type"":""Facilities related to the pumping of sewage"",""Postal Code"":""N6H 2N8"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":0,""Unit1"":""Square feet"",""Unit10"":""Giga Joule"",""Unit2"":""kWh"",""Unit3"":""Cubic Meter"",""Unit4"":""Litre"",""Unit5"":""Litre"",""Unit6"":""Litre"",""Unit7"":""Metric Tonne"",""Unit8"":""Metric Tonne"",""Unit9"":""Giga Joule"",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":42.9600916007257,""lng"":-81.3149235909015,""year"":2012,""index"":552}}",32 1/2 HAMPTON CRES,52.075,168,London,0,,0,0,10878.74,0,0,209,0,0,0,0,0,,HAZELDON PUMP STN,Facilities related to the pumping of sewage,N6H 2N8,0,0,0,0,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0,,,42.9600916007257,-81.3149235909015,2012
"{""type"":""Feature"",""id"":620,""geometry"":{""type"":""Point"",""coordinates"":[-81.33152134016909,42.979729281575295]},""properties"":{""Address"":""104 FITZWILLIAM BLVD"",""Annual Flow"":724.959,""Average Hours Per Week"":168,""City"":""London"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":85771.67,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":118,""Energy Intensity (ekWh/sqft)"":137,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""HUNT CLUB PUMP STN"",""Operation Type"":""Facilities related to the pumping of sewage"",""Postal Code"":""N6H 5H4"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":625,""Unit1"":""Square feet"",""Unit10"":""Giga Joule"",""Unit2"":""kWh"",""Unit3"":""Cubic Meter"",""Unit4"":""Litre"",""Unit5"":""Litre"",""Unit6"":""Litre"",""Unit7"":""Metric Tonne"",""Unit8"":""Metric Tonne"",""Unit9"":""Giga Joule"",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":42.979729281575295,""lng"":-81.33152134016909,""year"":2012,""index"":553}}",104 FITZWILLIAM BLVD,724.959,168,London,0,,0,0,85771.67,0,0,118,137,0,0,0,0,,HUNT CLUB PUMP STN,Facilities related to the pumping of sewage,N6H 5H4,0,0,0,625,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0,,,42.979729281575295,-81.33152134016909,2012
"{""type"":""Feature"",""id"":621,""geometry"":{""type"":""Point"",""coordinates"":[-81.2440964,43.0074384]},""properties"":{""Address"":""1099 WILLIAM ST"",""Annual Flow"":151.34799999999996,""Average Hours Per Week"":168,""City"":""London"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":24274.17,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":160,""Energy Intensity (ekWh/sqft)"":95,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":0,""Notes"":"""",""Operation Name"":""HURON PUMP STN"",""Operation Type"":""Facilities related to the pumping of sewage"",""Postal Code"":""N5Y 2V4"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":256,""Unit1"":""Square feet"",""Unit10"":""Giga Joule"",""Unit2"":""kWh"",""Unit3"":""Cubic Meter"",""Unit4"":""Litre"",""Unit5"":""Litre"",""Unit6"":""Litre"",""Unit7"":""Metric Tonne"",""Unit8"":""Metric Tonne"",""Unit9"":""Giga Joule"",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":43.0074384,""lng"":-81.2440964,""year"":2012,""index"":554}}",1099 WILLIAM ST,151.34799999999996,168,London,0,,0,0,24274.17,0,0,160,95,0,0,0,0,,HURON PUMP STN,Facilities related to the pumping of sewage,N5Y 2V4,0,0,0,256,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0,,,43.0074384,-81.2440964,2012
"{""type"":""Feature"",""id"":622,""geometry"":{""type"":""Point"",""coordinates"":[-81.3316486,42.985295799999996]},""properties"":{""Address"":""1439 STAFFORDSHIRE RD"",""Annual Flow"":2461.611,""Average Hours Per Week"":168,""City"":""London"",""Coal"":0,""Comments"":"""",""District Cool"":0,""District Heat"":0,""Electricity"":85064.72,""Emission Factor1"":0,""Emission Factor2"":0,""Energy Intensity (ekWh/Mega Litres)"":35,""Energy Intensity (ekWh/sqft)"":65,""Fuel Oil 1 & 2"":0,""Fuel Oil 4 & 6"":0,""GHG Emissions (Kg)"":0,""Natural Gas"":30,""Notes"":"""",""Operation Name"":""HYDE PARK PUMP STN"",""Operation Type"":""Facilities related to the pumping of sewage"",""Postal Code"":""N6H 5P8"",""Propane"":0,""Renewable1"":0,""Renewable2"":0,""Total Floor Area"":1313,""Unit1"":""Square feet"",""Unit10"":""Giga Joule"",""Unit2"":""kWh"",""Unit3"":""Cubic Meter"",""Unit4"":""Litre"",""Unit5"":""Litre"",""Unit6"":""Litre"",""Unit7"":""Metric Tonne"",""Unit8"":""Metric Tonne"",""Unit9"":""Giga Joule"",""Wood"":0,""full_address"":"""",""geocode"":"""",""lat"":42.985295799999996,""lng"":-81.3316486,""year"":2012,""index"":555}}",1439 STAFFORDSHIRE RD,2461.611,168,London,0,,0,0,85064.72,0,0,35,65,0,0,0,30,,HYDE PARK PUMP STN,Facilities related to the pumping of sewage,N6H 5P8,0,0,0,1313,Square feet,Giga Joule,kWh,Cubic Meter,Litre,Litre,Litre,Metric Tonne,Metric Tonne,Giga Joule,0,,,42.985295799999996,-81.3316486,2012
